# vencprobe shm=mabur_f slots=8 slot_data=393216 low=3000 high=10000 dwell_ms=2500 cycles=0 duration_ms=600000
# f,mono_us,write_idx,len,pts_us,flags,enc_us
# c,mono_us_before,mono_us_after,kbps,ok
# s,mono_us,req_bitrate_kbps,qp  (25 ms poll; a change we did not command is RcAgent; qp = encoder startQual of the last frame, -1 if the daemon predates it)
f,2448591936,2725,33433,2448600736,6,7112
f,2448608845,2726,33911,2448617523,2,7232
s,2448616862,16000,0
f,2448626048,2727,32643,2448634340,6,7588
s,2448642748,16000,0
f,2448643278,2728,34654,2448651157,2,8061
f,2448659552,2729,34476,2448668004,6,7272
s,2448671202,16000,0
f,2448677046,2730,34088,2448684828,2,8130
f,2448692811,2731,33400,2448701633,6,7160
s,2448696818,-1,-1
f,2448709845,2732,33353,2448718445,2,7323
s,2448723297,-1,-1
f,2448727435,2733,32852,2448735266,6,8041
f,2448743340,2734,34393,2448752078,2,7178
s,2448751189,16000,0
f,2448760970,2735,33444,2448768897,6,7985
s,2448777367,16000,0
f,2448777559,2736,33951,2448785710,2,7192
f,2448793981,2737,33532,2448802530,6,7335
s,2448804001,16000,0
f,2448810620,2738,33550,2448819342,2,7192
f,2448828119,2739,32662,2448836155,6,7916
s,2448829725,-1,-1
f,2448845039,2740,33658,2448852974,2,7935
s,2448855641,16000,0
f,2448860949,2741,33369,2448869789,6,7099
f,2448878016,2742,33066,2448886607,2,7265
s,2448881424,-1,-1
f,2448894582,2743,32388,2448903424,6,7094
s,2448907818,16000,0
f,2448911494,2744,34108,2448920235,2,7180
f,2448928390,2745,33248,2448937055,6,7239
s,2448933610,16000,0
f,2448945996,2746,34557,2448953873,2,8025
s,2448959611,16000,0
f,2448962012,2747,33528,2448970689,6,7195
f,2448979614,2748,33514,2448987499,2,8083
s,2448985332,16000,0
f,2448995500,2749,32855,2449004317,6,7150
s,2449011492,16000,0
f,2449012514,2750,34292,2449021129,2,7305
f,2449029969,2751,33771,2449037948,6,7926
s,2449037612,16000,0
f,2449046116,2752,33916,2449054771,2,7252
f,2449062821,2753,33337,2449071582,6,7153
s,2449063620,16000,0
f,2449079712,2754,33222,2449088396,2,7233
s,2449090502,16000,0
f,2449097254,2755,32714,2449105224,6,7952
f,2449114216,2756,34419,2449122026,2,8091
s,2449117950,16000,0
f,2449130289,2757,33367,2449138848,6,7326
s,2449145064,16000,0
f,2449146996,2758,34120,2449155661,2,7254
f,2449164522,2759,32941,2449172480,6,7965
s,2449172146,16000,0
f,2449181473,2760,33766,2449189266,2,8122
f,2449197375,2761,33617,2449206082,6,7185
s,2449198176,16000,0
f,2449214182,2762,24430,2449222933,2,7165
s,2449224972,16000,0
f,2449231046,2763,33098,2449239740,6,7224
f,2449248576,2764,33881,2449256561,2,7924
s,2449252897,16000,0
f,2449264553,2765,33095,2449273370,6,7089
s,2449279660,16000,0
f,2449281540,2766,34688,2449290185,2,7272
f,2449298231,2767,34603,2449307002,6,7126
s,2449306391,16000,0
f,2449315089,2768,24559,2449323825,2,7199
s,2449332533,16000,0
f,2449332729,2769,23335,2449340636,6,7237
f,2449349540,2770,33103,2449357456,2,8000
s,2449359445,16000,0
f,2449365469,2771,33165,2449374266,6,7117
f,2449382447,2772,34646,2449391085,2,7229
s,2449386036,16000,0
f,2449399995,2773,33626,2449407925,6,7996
s,2449412411,16000,0
f,2449416052,2774,34764,2449424713,2,7228
f,2449433522,2775,33596,2449441505,6,7923
s,2449438230,16000,0
f,2449450545,2776,33798,2449458345,2,8109
s,2449465800,16000,0
f,2449466858,2777,32904,2449475163,6,7531
f,2449483274,2778,34312,2449491978,2,7207
s,2449491709,16000,0
f,2449500854,2779,33629,2449508768,6,7998
s,2449517383,-1,-1
f,2449517742,2780,34214,2449525608,2,8143
f,2449533750,2781,33800,2449542426,6,7224
s,2449543064,-1,-1
f,2449551575,2782,34505,2449559241,2,8203
f,2449567104,2783,23969,2449576066,6,6958
s,2449568689,-1,-1
f,2449585131,2784,33996,2449592873,2,8130
s,2449594888,-1,-1
f,2449601007,2785,33422,2449609686,6,7220
f,2449618565,2786,33764,2449626505,2,7977
s,2449623247,16000,0
f,2449634627,2787,33248,2449643323,6,7225
s,2449649595,16000,0
f,2449651570,2788,34863,2449660137,2,7336
f,2449668971,2789,33984,2449676954,6,7941
s,2449676737,16000,0
f,2449684967,2790,24434,2449693768,2,7138
f,2449701760,2791,32790,2449710587,6,7096
s,2449702609,16000,0
f,2449719012,2792,32699,2449727413,2,7333
s,2449729402,16000,0
f,2449736276,2793,32452,2449744214,6,7953
f,2449752293,2794,34739,2449761033,2,7190
s,2449756369,16000,0
f,2449769807,2795,33614,2449777854,6,7922
s,2449782839,16000,0
f,2449786750,2796,34021,2449794665,2,8028
f,2449802654,2797,33746,2449811482,6,7187
s,2449808465,-1,-1
f,2449820424,2798,36182,2449828302,2,7964
s,2449834435,16000,0
f,2449836281,2799,36862,2449845110,6,7132
f,2449853161,2800,27293,2449861926,2,7245
s,2449860187,-1,-1
f,2449869712,2801,26565,2449878747,6,6882
s,2449885958,16000,0
